DATE,TIME,LATITUDE,NS,LONGITUDE,EW,NAME,MANUAL,LONG
06/06/2016,23:05:14,52.67136,N,1.06878,W,Session 20160606_214102/20160606/No_ID_0_20160606_230514_000,NOISE,-1.06878
06/06/2016,23:14:41,52.6699,N,1.06774,W,Session 20160606_214102/20160606/No_ID_0_20160606_231441_000,PIPY,-1.06774
06/06/2016,23:25:33,52.66706,N,1.06317,W,Session 20160606_214102/20160606/No_ID_0_20160606_232533_000,NOISE,-1.06317
06/06/2016,23:27:35,52.66711,N,1.06103,W,Session 20160606_214102/20160606/No_ID_0_20160606_232735_000,NOISE,-1.06103
06/06/2016,23:27:39,52.66711,N,1.06103,W,Session 20160606_214102/20160606/No_ID_0_20160606_232739_000,NoID ,-1.06103
06/06/2016,23:27:46,52.66711,N,1.06103,W,Session 20160606_214102/20160606/No_ID_0_20160606_232746_000,NoID ,-1.06103
06/06/2016,22:33:15,52.6597,N,1.07625,W,Session 20160606_214102/20160606/PINA_0_20160606_223315_000,PINA,-1.07625
06/06/2016,22:34:08,52.66021,N,1.07586,W,Session 20160606_214102/20160606/PINA_0_20160606_223408_000,PINA,-1.07586
06/06/2016,22:51:11,52.66644,N,1.0711,W,Session 20160606_214102/20160606/PINA_0_20160606_225111_000,PINA,-1.0711
06/06/2016,22:53:04,52.66738,N,1.07129,W,Session 20160606_214102/20160606/PINA_0_20160606_225304_000,PINA,-1.07129
06/06/2016,23:12:57,52.67083,N,1.06669,W,Session 20160606_214102/20160606/PINA_0_20160606_231257_000,PINA,-1.06669
06/06/2016,22:05:12,52.66477,N,1.06832,W,Session 20160606_214102/20160606/PIPI_0_20160606_220512_000,PIPI,-1.06832
06/06/2016,22:15:57,52.66105,N,1.0743,W,Session 20160606_214102/20160606/PIPI_0_20160606_221557_000,PIPI,-1.0743
06/06/2016,22:16:00,52.66105,N,1.0743,W,Session 20160606_214102/20160606/PIPI_0_20160606_221600_000,PIPI,-1.0743
06/06/2016,22:16:09,52.66105,N,1.0743,W,Session 20160606_214102/20160606/PIPI_0_20160606_221609_000,PIPI,-1.0743
06/06/2016,22:16:16,52.66105,N,1.0743,W,Session 20160606_214102/20160606/PIPI_0_20160606_221616_000,PIPI,-1.0743
06/06/2016,22:16:21,52.66105,N,1.0743,W,Session 20160606_214102/20160606/PIPI_0_20160606_221621_000,PIPI,-1.0743
06/06/2016,22:16:28,52.66109,N,1.07444,W,Session 20160606_214102/20160606/PIPI_0_20160606_221628_000,PIPI,-1.07444
06/06/2016,22:16:35,52.66109,N,1.07444,W,Session 20160606_214102/20160606/PIPI_0_20160606_221635_000,PIPI,-1.07444
06/06/2016,22:16:42,52.6611,N,1.07459,W,Session 20160606_214102/20160606/PIPI_0_20160606_221642_000,PIPI,-1.07459
06/06/2016,22:17:13,52.66114,N,1.07474,W,Session 20160606_214102/20160606/PIPI_0_20160606_221713_000,PIPI,-1.07474
06/06/2016,22:18:58,52.66114,N,1.07474,W,Session 20160606_214102/20160606/PIPI_0_20160606_221858_000,PIPI,-1.07474
06/06/2016,22:19:05,52.66114,N,1.07474,W,Session 20160606_214102/20160606/PIPI_0_20160606_221905_000,BABA,-1.07474
06/06/2016,22:19:15,52.66114,N,1.07474,W,Session 20160606_214102/20160606/PIPI_0_20160606_221915_000,PIPI,-1.07474
06/06/2016,22:19:22,52.66114,N,1.07474,W,Session 20160606_214102/20160606/PIPI_0_20160606_221922_000,NOISE,-1.07474
06/06/2016,22:19:29,52.66114,N,1.07474,W,Session 20160606_214102/20160606/PIPI_0_20160606_221929_000,PIPI,-1.07474
06/06/2016,22:20:01,52.66114,N,1.07474,W,Session 20160606_214102/20160606/PIPI_0_20160606_222001_000,PIPI,-1.07474
06/06/2016,22:20:44,52.66099,N,1.07506,W,Session 20160606_214102/20160606/PIPI_0_20160606_222044_000,PINA,-1.07506
06/06/2016,22:20:48,52.66099,N,1.07506,W,Session 20160606_214102/20160606/PIPI_0_20160606_222048_000,PINA,-1.07506
06/06/2016,22:21:43,52.66047,N,1.07476,W,Session 20160606_214102/20160606/PIPI_0_20160606_222143_000,PINA,-1.07476
06/06/2016,22:22:27,52.66031,N,1.07489,W,Session 20160606_214102/20160606/PIPI_0_20160606_222227_000,PIPI,-1.07489
06/06/2016,22:23:29,52.65989,N,1.07521,W,Session 20160606_214102/20160606/PIPI_0_20160606_222329_000,PIPI,-1.07521
06/06/2016,22:23:34,52.65979,N,1.07526,W,Session 20160606_214102/20160606/PIPI_0_20160606_222334_000,PIPI,-1.07526
06/06/2016,22:24:01,52.65955,N,1.07537,W,Session 20160606_214102/20160606/PIPI_0_20160606_222401_000,PIPI,-1.07537
06/06/2016,22:24:29,52.6594,N,1.07532,W,Session 20160606_214102/20160606/PIPI_0_20160606_222429_000,PIPI,-1.07532
06/06/2016,22:24:33,52.65934,N,1.07522,W,Session 20160606_214102/20160606/PIPI_0_20160606_222433_000,PIPI,-1.07522
06/06/2016,22:24:53,52.65915,N,1.07518,W,Session 20160606_214102/20160606/PIPI_0_20160606_222453_000,PIPI,-1.07518
06/06/2016,22:25:01,52.65905,N,1.07525,W,Session 20160606_214102/20160606/PIPI_0_20160606_222501_000,PIPI,-1.07525
06/06/2016,22:25:06,52.65905,N,1.07525,W,Session 20160606_214102/20160606/PIPI_0_20160606_222506_000,PIPI,-1.07525
06/06/2016,22:25:10,52.65896,N,1.07528,W,Session 20160606_214102/20160606/PIPI_0_20160606_222510_000,PIPI,-1.07528
06/06/2016,22:25:31,52.6588,N,1.07541,W,Session 20160606_214102/20160606/PIPI_0_20160606_222531_000,PIPI,-1.07541
06/06/2016,22:26:03,52.65872,N,1.07548,W,Session 20160606_214102/20160606/PIPI_0_20160606_222603_000,PIPI,-1.07548
06/06/2016,22:26:42,52.65872,N,1.07548,W,Session 20160606_214102/20160606/PIPI_0_20160606_222642_000,PIPI,-1.07548
06/06/2016,22:26:52,52.65872,N,1.07548,W,Session 20160606_214102/20160606/PIPI_0_20160606_222652_000,PIPI,-1.07548
06/06/2016,22:27:13,52.65872,N,1.07548,W,Session 20160606_214102/20160606/PIPI_0_20160606_222713_000,PIPI,-1.07548
06/06/2016,22:27:24,52.65872,N,1.07548,W,Session 20160606_214102/20160606/PIPI_0_20160606_222724_000,PIPI,-1.07548
06/06/2016,22:27:47,52.65872,N,1.07548,W,Session 20160606_214102/20160606/PIPI_0_20160606_222747_000,PIPI,-1.07548
06/06/2016,22:27:55,52.65872,N,1.07548,W,Session 20160606_214102/20160606/PIPI_0_20160606_222755_000,PIPI,-1.07548
06/06/2016,22:28:06,52.65872,N,1.07548,W,Session 20160606_214102/20160606/PIPI_0_20160606_222806_000,PIPI,-1.07548
06/06/2016,22:28:20,52.65872,N,1.07548,W,Session 20160606_214102/20160606/PIPI_0_20160606_222820_000,PIPI,-1.07548
06/06/2016,22:29:30,52.65835,N,1.07513,W,Session 20160606_214102/20160606/PIPI_0_20160606_222930_000,PIPI,-1.07513
06/06/2016,22:29:49,52.65817,N,1.07522,W,Session 20160606_214102/20160606/PIPI_0_20160606_222949_000,PIPI,-1.07522
06/06/2016,22:30:07,52.65823,N,1.07552,W,Session 20160606_214102/20160606/PIPI_0_20160606_223007_000,PIPI,-1.07552
06/06/2016,22:30:29,52.6583,N,1.07582,W,Session 20160606_214102/20160606/PIPI_0_20160606_223029_000,PIPI,-1.07582
06/06/2016,22:31:23,52.65876,N,1.07674,W,Session 20160606_214102/20160606/PIPI_0_20160606_223123_000,PIPI,-1.07674
06/06/2016,22:32:19,52.65931,N,1.0769,W,Session 20160606_214102/20160606/PIPI_0_20160606_223219_000,PIPI,-1.0769
06/06/2016,22:32:28,52.65939,N,1.07682,W,Session 20160606_214102/20160606/PIPI_0_20160606_223228_000,PIPI,-1.07682
06/06/2016,22:32:37,52.65946,N,1.07673,W,Session 20160606_214102/20160606/PIPI_0_20160606_223237_000,PIPI,-1.07673
06/06/2016,22:32:58,52.65964,N,1.07637,W,Session 20160606_214102/20160606/PIPI_0_20160606_223258_000,PIPI,-1.07637
06/06/2016,22:33:40,52.65986,N,1.07607,W,Session 20160606_214102/20160606/PIPI_0_20160606_223340_000,PIPI,-1.07607
06/06/2016,22:34:45,52.66056,N,1.07572,W,Session 20160606_214102/20160606/PIPI_0_20160606_223445_000,PIPI,-1.07572
06/06/2016,22:35:00,52.66076,N,1.07572,W,Session 20160606_214102/20160606/PIPI_0_20160606_223500_000,PIPI,-1.07572
06/06/2016,22:35:11,52.6609,N,1.07552,W,Session 20160606_214102/20160606/PIPI_0_20160606_223511_000,PIPI,-1.07552
06/06/2016,22:38:27,52.66263,N,1.07431,W,Session 20160606_214102/20160606/PIPI_0_20160606_223827_000,PIPI,-1.07431
06/06/2016,22:38:40,52.6627,N,1.07422,W,Session 20160606_214102/20160606/PIPI_0_20160606_223840_000,PIPI,-1.07422
06/06/2016,22:42:17,52.66487,N,1.07246,W,Session 20160606_214102/20160606/PIPI_0_20160606_224217_000,PIPI,-1.07246
06/06/2016,22:42:23,52.66496,N,1.07244,W,Session 20160606_214102/20160606/PIPI_0_20160606_224223_000,PIPI,-1.07244
06/06/2016,22:43:56,52.66506,N,1.07239,W,Session 20160606_214102/20160606/PIPI_0_20160606_224356_000,PIPI,-1.07239
06/06/2016,22:47:57,52.66539,N,1.07155,W,Session 20160606_214102/20160606/PIPI_0_20160606_224757_000,PIPI,-1.07155
06/06/2016,22:52:04,52.667,N,1.07123,W,Session 20160606_214102/20160606/PIPI_0_20160606_225204_000,PIPI,-1.07123
06/06/2016,22:56:45,52.66843,N,1.07121,W,Session 20160606_214102/20160606/PIPI_0_20160606_225645_000,PIPI,-1.07121
06/06/2016,22:57:14,52.66863,N,1.07121,W,Session 20160606_214102/20160606/PIPI_0_20160606_225714_000,PIPI,-1.07121
06/06/2016,22:59:50,52.66967,N,1.07166,W,Session 20160606_214102/20160606/PIPI_0_20160606_225950_000,PINA,-1.07166
06/06/2016,23:01:24,52.67038,N,1.07106,W,Session 20160606_214102/20160606/PIPI_0_20160606_230124_000,PIPI,-1.07106
06/06/2016,23:03:35,52.6707,N,1.0703,W,Session 20160606_214102/20160606/PIPI_0_20160606_230335_000,PIPI,-1.0703
06/06/2016,23:07:26,52.67261,N,1.06787,W,Session 20160606_214102/20160606/PIPI_0_20160606_230726_000,PIPI,-1.06787
06/06/2016,23:07:42,52.67269,N,1.06778,W,Session 20160606_214102/20160606/PIPI_0_20160606_230742_000,PIPI,-1.06778
06/06/2016,23:08:06,52.67265,N,1.06736,W,Session 20160606_214102/20160606/PIPI_0_20160606_230806_000,PIPI,-1.06736
06/06/2016,23:08:19,52.67261,N,1.06721,W,Session 20160606_214102/20160606/PIPI_0_20160606_230819_000,PIPI,-1.06721
06/06/2016,23:10:16,52.67221,N,1.06548,W,Session 20160606_214102/20160606/PIPI_0_20160606_231016_000,PIPI,-1.06548
06/06/2016,23:10:25,52.67212,N,1.06542,W,Session 20160606_214102/20160606/PIPI_0_20160606_231025_000,PIPI,-1.06542
06/06/2016,23:10:42,52.67205,N,1.06551,W,Session 20160606_214102/20160606/PIPI_0_20160606_231042_000,PIPI,-1.06551
06/06/2016,23:11:29,52.67173,N,1.06585,W,Session 20160606_214102/20160606/PIPI_0_20160606_231129_000,PIPI,-1.06585
06/06/2016,23:11:45,52.67149,N,1.06606,W,Session 20160606_214102/20160606/PIPI_0_20160606_231145_000,PIPI,-1.06606
06/06/2016,23:11:51,52.67149,N,1.06606,W,Session 20160606_214102/20160606/PIPI_0_20160606_231151_000,PIPI,-1.06606
06/06/2016,23:11:57,52.67141,N,1.06614,W,Session 20160606_214102/20160606/PIPI_0_20160606_231157_000,PIPI,-1.06614
06/06/2016,23:12:11,52.67124,N,1.06628,W,Session 20160606_214102/20160606/PIPI_0_20160606_231211_000,PIPI,-1.06628
06/06/2016,23:12:21,52.67116,N,1.06637,W,Session 20160606_214102/20160606/PIPI_0_20160606_231221_000,PIPI,-1.06637
06/06/2016,23:13:13,52.67067,N,1.06684,W,Session 20160606_214102/20160606/PIPI_0_20160606_231313_000,PIPI,-1.06684
06/06/2016,23:13:30,52.67051,N,1.06702,W,Session 20160606_214102/20160606/PIPI_0_20160606_231330_000,PIPI,-1.06702
06/06/2016,23:13:48,52.67036,N,1.06719,W,Session 20160606_214102/20160606/PIPI_0_20160606_231348_000,PIPI,-1.06719
06/06/2016,23:14:02,52.6702,N,1.06736,W,Session 20160606_214102/20160606/PIPI_0_20160606_231402_000,PIPI,-1.06736
06/06/2016,23:14:18,52.67005,N,1.06754,W,Session 20160606_214102/20160606/PIPI_0_20160606_231418_000,PIPI,-1.06754
06/06/2016,23:14:24,52.67005,N,1.06754,W,Session 20160606_214102/20160606/PIPI_0_20160606_231424_000,PIPI,-1.06754
06/06/2016,23:14:52,52.66974,N,1.06795,W,Session 20160606_214102/20160606/PIPI_0_20160606_231452_000,PIPI,-1.06795
06/06/2016,23:15:09,52.66959,N,1.06816,W,Session 20160606_214102/20160606/PIPI_0_20160606_231509_000,PIPI,-1.06816
06/06/2016,23:15:19,52.66954,N,1.06829,W,Session 20160606_214102/20160606/PIPI_0_20160606_231519_000,PIPI,-1.06829
06/06/2016,23:15:38,52.66958,N,1.06843,W,Session 20160606_214102/20160606/PIPI_0_20160606_231538_000,PIPI,-1.06843
06/06/2016,23:15:54,52.66968,N,1.06869,W,Session 20160606_214102/20160606/PIPI_0_20160606_231554_000,PIPI,-1.06869
06/06/2016,23:16:18,52.66959,N,1.06864,W,Session 20160606_214102/20160606/PIPI_0_20160606_231618_000,PIPI,-1.06864
06/06/2016,23:16:35,52.66944,N,1.06846,W,Session 20160606_214102/20160606/PIPI_0_20160606_231635_000,PIPI,-1.06846
06/06/2016,23:16:40,52.66935,N,1.06851,W,Session 20160606_214102/20160606/PIPI_0_20160606_231640_000,PIPI,-1.06851
06/06/2016,23:16:49,52.66935,N,1.06851,W,Session 20160606_214102/20160606/PIPI_0_20160606_231649_000,PIPI,-1.06851
06/06/2016,23:18:55,52.66821,N,1.06962,W,Session 20160606_214102/20160606/PIPI_0_20160606_231855_000,PIPI,-1.06962
06/06/2016,23:19:02,52.66812,N,1.0696,W,Session 20160606_214102/20160606/PIPI_0_20160606_231902_000,PIPI,-1.0696
06/06/2016,23:19:06,52.66812,N,1.0696,W,Session 20160606_214102/20160606/PIPI_0_20160606_231906_000,PIPI,-1.0696
06/06/2016,23:19:14,52.66803,N,1.06956,W,Session 20160606_214102/20160606/PIPI_0_20160606_231914_000,PIPI,-1.06956
06/06/2016,23:19:23,52.66788,N,1.06937,W,Session 20160606_214102/20160606/PIPI_0_20160606_231923_000,PIPI,-1.06937
06/06/2016,23:23:13,52.66699,N,1.06558,W,Session 20160606_214102/20160606/PIPI_0_20160606_232313_000,PIPI,-1.06558
06/06/2016,23:28:04,52.66711,N,1.06103,W,Session 20160606_214102/20160606/PIPI_0_20160606_232804_000,PINA,-1.06103
06/06/2016,23:28:12,52.66711,N,1.06103,W,Session 20160606_214102/20160606/PIPI_0_20160606_232812_000,PIPI,-1.06103
06/06/2016,22:57:27,52.66872,N,1.07118,W,Session 20160606_214102/20160606/PIPY_0_20160606_225727_000,PIPY,-1.07118
06/06/2016,23:00:45,52.67015,N,1.07155,W,Session 20160606_214102/20160606/PIPY_0_20160606_230045_000,PIPY,-1.07155
06/06/2016,23:01:02,52.67027,N,1.07131,W,Session 20160606_214102/20160606/PIPY_0_20160606_230102_000,PIPY,-1.07131
06/06/2016,23:01:11,52.67033,N,1.07119,W,Session 20160606_214102/20160606/PIPY_0_20160606_230111_000,PIPY,-1.07119
06/06/2016,23:01:15,52.67033,N,1.07119,W,Session 20160606_214102/20160606/PIPY_0_20160606_230115_000,PIPY,-1.07119
06/06/2016,23:02:47,52.67039,N,1.07072,W,Session 20160606_214102/20160606/PIPY_0_20160606_230247_000,PIPY,-1.07072
06/06/2016,23:03:11,52.67055,N,1.07069,W,Session 20160606_214102/20160606/PIPY_0_20160606_230311_000,PIPY,-1.07069
06/06/2016,23:11:00,52.67197,N,1.06559,W,Session 20160606_214102/20160606/PIPY_0_20160606_231100_000,PIPY,-1.06559
06/06/2016,23:11:17,52.67182,N,1.06576,W,Session 20160606_214102/20160606/PIPY_0_20160606_231117_000,PIPY,-1.06576
06/06/2016,23:11:21,52.67173,N,1.06585,W,Session 20160606_214102/20160606/PIPY_0_20160606_231121_000,PIPY,-1.06585
06/06/2016,23:14:44,52.66982,N,1.06785,W,Session 20160606_214102/20160606/PIPY_0_20160606_231444_000,PIPY,-1.06785
18/07/2016,21:58:29,52.66356,N,1.07133,W,20160718/BABA_0_20160718_215829_000,MYBE,-1.07133
18/07/2016,21:42:59,52.66571,N,1.06681,W,20160718/EPSE_0_20160718_214259_000,MYBE,-1.06681
18/07/2016,22:18:11,52.66129,N,1.07511,W,20160718/EPSE_0_20160718_221811_000,MYBE,-1.07511
18/07/2016,21:43:46,52.66546,N,1.06616,W,20160718/NYNO_0_20160718_214346_000,NYNO,-1.06616
18/07/2016,21:44:02,52.66539,N,1.06604,W,20160718/NYNO_0_20160718_214402_000,NYNO,-1.06604
18/07/2016,22:06:58,52.65964,N,1.07524,W,20160718/NYNO_0_20160718_220658_000,NYNO,-1.07524
18/07/2016,22:08:10,52.65906,N,1.07532,W,20160718/NYNO_0_20160718_220810_000,NYNO,-1.07532
18/07/2016,22:20:23,52.66188,N,1.07533,W,20160718/NYNO_0_20160718_222023_000,NYNO,-1.07533
18/07/2016,22:21:32,52.66257,N,1.07488,W,20160718/NYNO_0_20160718_222132_000,NYNO,-1.07488
18/07/2016,22:30:41,52.6656,N,1.07181,W,20160718/NYNO_0_20160718_223041_000,NYNO,-1.07181
18/07/2016,22:41:46,52.66874,N,1.07116,W,20160718/NYNO_0_20160718_224146_000,NYNO,-1.07116
18/07/2016,21:28:32,52.66704,N,1.06117,W,20160718/No_ID_0_20160718_212832_000,NOISE,-1.06117
18/07/2016,21:28:46,52.66704,N,1.06117,W,20160718/No_ID_0_20160718_212846_000,NOISE,-1.06117
18/07/2016,21:28:58,52.66699,N,1.06146,W,20160718/No_ID_0_20160718_212858_000,NOISE,-1.06146
18/07/2016,21:29:03,52.66699,N,1.06146,W,20160718/No_ID_0_20160718_212903_000,NOISE,-1.06146
18/07/2016,21:29:06,52.667,N,1.06162,W,20160718/No_ID_0_20160718_212906_000,NOISE,-1.06162
18/07/2016,21:29:14,52.66701,N,1.06178,W,20160718/No_ID_0_20160718_212914_000,NOISE,-1.06178
18/07/2016,21:29:24,52.66702,N,1.06194,W,20160718/No_ID_0_20160718_212924_000,NOISE,-1.06194
18/07/2016,21:29:28,52.66702,N,1.06194,W,20160718/No_ID_0_20160718_212928_000,NOISE,-1.06194
18/07/2016,21:29:30,52.66703,N,1.0621,W,20160718/No_ID_0_20160718_212930_000,NOISE,-1.0621
18/07/2016,21:29:33,52.66703,N,1.0621,W,20160718/No_ID_0_20160718_212933_000,NOISE,-1.0621
18/07/2016,21:29:40,52.66704,N,1.06227,W,20160718/No_ID_0_20160718_212940_000,NOISE,-1.06227
18/07/2016,21:29:46,52.66705,N,1.06242,W,20160718/No_ID_0_20160718_212946_000,NOISE,-1.06242
18/07/2016,21:29:53,52.66704,N,1.06259,W,20160718/No_ID_0_20160718_212953_000,NOISE,-1.06259
18/07/2016,21:29:57,52.66704,N,1.06259,W,20160718/No_ID_0_20160718_212957_000,NOISE,-1.06259
18/07/2016,21:30:03,52.66704,N,1.06274,W,20160718/No_ID_0_20160718_213003_000,NOISE,-1.06274
18/07/2016,21:30:10,52.66703,N,1.06289,W,20160718/No_ID_0_20160718_213010_000,NOISE,-1.06289
18/07/2016,21:30:17,52.66702,N,1.06305,W,20160718/No_ID_0_20160718_213017_000,NOISE,-1.06305
18/07/2016,21:30:20,52.66702,N,1.0632,W,20160718/No_ID_0_20160718_213020_000,NOISE,-1.0632
18/07/2016,21:30:26,52.667,N,1.06337,W,20160718/No_ID_0_20160718_213026_000,NOISE,-1.06337
18/07/2016,21:30:35,52.66699,N,1.06353,W,20160718/No_ID_0_20160718_213035_000,NOISE,-1.06353
18/07/2016,21:30:42,52.66698,N,1.06369,W,20160718/No_ID_0_20160718_213042_000,NOISE,-1.06369
18/07/2016,21:30:45,52.66698,N,1.06369,W,20160718/No_ID_0_20160718_213045_000,NOISE,-1.06369
18/07/2016,21:31:02,52.66695,N,1.06418,W,20160718/No_ID_0_20160718_213102_000,NOISE,-1.06418
18/07/2016,21:31:08,52.66695,N,1.06418,W,20160718/No_ID_0_20160718_213108_000,NOISE,-1.06418
18/07/2016,21:31:18,52.66693,N,1.06451,W,20160718/No_ID_0_20160718_213118_000,NOISE,-1.06451
18/07/2016,21:31:21,52.66693,N,1.06451,W,20160718/No_ID_0_20160718_213121_000,NOISE,-1.06451
18/07/2016,21:31:38,52.6669,N,1.065,W,20160718/No_ID_0_20160718_213138_000,NOISE,-1.065
18/07/2016,21:31:42,52.6669,N,1.065,W,20160718/No_ID_0_20160718_213142_000,NOISE,-1.065
18/07/2016,21:31:57,52.6669,N,1.06547,W,20160718/No_ID_0_20160718_213157_000,NOISE,-1.06547
18/07/2016,21:32:00,52.6669,N,1.06547,W,20160718/No_ID_0_20160718_213200_000,NOISE,-1.06547
18/07/2016,21:32:11,52.6669,N,1.06547,W,20160718/No_ID_0_20160718_213211_000,NOISE,-1.06547
18/07/2016,21:32:14,52.6669,N,1.06547,W,20160718/No_ID_0_20160718_213214_000,NOISE,-1.06547
18/07/2016,21:32:31,52.6669,N,1.06547,W,20160718/No_ID_0_20160718_213231_000,NOISE,-1.06547
18/07/2016,21:32:34,52.6669,N,1.06547,W,20160718/No_ID_0_20160718_213234_000,NOISE,-1.06547
18/07/2016,21:32:42,52.66698,N,1.06555,W,20160718/No_ID_0_20160718_213242_000,NOISE,-1.06555
18/07/2016,21:32:51,52.66698,N,1.06555,W,20160718/No_ID_0_20160718_213251_000,NOISE,-1.06555
18/07/2016,21:32:57,52.66698,N,1.06555,W,20160718/No_ID_0_20160718_213257_000,NOISE,-1.06555
18/07/2016,21:33:05,52.66698,N,1.06555,W,20160718/No_ID_0_20160718_213305_000,NoID ,-1.06555
18/07/2016,21:33:11,52.66706,N,1.06562,W,20160718/No_ID_0_20160718_213311_000,NOISE,-1.06562
18/07/2016,21:33:34,52.667,N,1.06572,W,20160718/No_ID_0_20160718_213334_000,NoID ,-1.06572
18/07/2016,21:33:45,52.66683,N,1.06584,W,20160718/No_ID_0_20160718_213345_000,NOISE,-1.06584
18/07/2016,21:33:49,52.66683,N,1.06584,W,20160718/No_ID_0_20160718_213349_000,NOISE,-1.06584
18/07/2016,21:33:57,52.66674,N,1.06591,W,20160718/No_ID_0_20160718_213357_000,NOISE,-1.06591
18/07/2016,21:34:06,52.66657,N,1.06606,W,20160718/No_ID_0_20160718_213406_000,NOISE,-1.06606
18/07/2016,21:34:11,52.66657,N,1.06606,W,20160718/No_ID_0_20160718_213411_000,NOISE,-1.06606
18/07/2016,21:34:26,52.66639,N,1.06621,W,20160718/No_ID_0_20160718_213426_000,NOISE,-1.06621
18/07/2016,21:34:34,52.66631,N,1.06628,W,20160718/No_ID_0_20160718_213434_000,NOISE,-1.06628
18/07/2016,21:34:40,52.66611,N,1.06657,W,20160718/No_ID_0_20160718_213440_000,NOISE,-1.06657
18/07/2016,21:34:42,52.66622,N,1.06634,W,20160718/No_ID_0_20160718_213442_000,NOISE,-1.06634
18/07/2016,21:34:44,52.66611,N,1.06657,W,20160718/No_ID_0_20160718_213444_000,NOISE,-1.06657
18/07/2016,21:34:45,52.66614,N,1.06641,W,20160718/No_ID_0_20160718_213445_000,NOISE,-1.06641
18/07/2016,21:34:47,52.66611,N,1.06657,W,20160718/No_ID_0_20160718_213447_000,NoID ,-1.06657
18/07/2016,21:35:01,52.6662,N,1.06686,W,20160718/No_ID_0_20160718_213501_000,NOISE,-1.06686
18/07/2016,21:35:07,52.66627,N,1.06696,W,20160718/No_ID_0_20160718_213507_000,NOISE,-1.06696
18/07/2016,21:35:10,52.66634,N,1.06707,W,20160718/No_ID_0_20160718_213510_000,NOISE,-1.06707
18/07/2016,21:35:15,52.66634,N,1.06707,W,20160718/No_ID_0_20160718_213515_000,NOISE,-1.06707
18/07/2016,21:35:24,52.6664,N,1.0672,W,20160718/No_ID_0_20160718_213524_000,NOISE,-1.0672
18/07/2016,21:35:36,52.66647,N,1.0673,W,20160718/No_ID_0_20160718_213536_000,NOISE,-1.0673
18/07/2016,21:35:45,52.66647,N,1.0673,W,20160718/No_ID_0_20160718_213545_000,NOISE,-1.0673
18/07/2016,21:35:50,52.66657,N,1.06735,W,20160718/No_ID_0_20160718_213550_000,NOISE,-1.06735
18/07/2016,21:35:54,52.66666,N,1.06739,W,20160718/No_ID_0_20160718_213554_000,NOISE,-1.06739
18/07/2016,21:36:00,52.66666,N,1.06739,W,20160718/No_ID_0_20160718_213600_000,NOISE,-1.06739
18/07/2016,21:36:14,52.66674,N,1.06747,W,20160718/No_ID_0_20160718_213614_000,NOISE,-1.06747
18/07/2016,21:36:32,52.66688,N,1.06769,W,20160718/No_ID_0_20160718_213632_000,NOISE,-1.06769
18/07/2016,21:36:37,52.66688,N,1.06769,W,20160718/No_ID_0_20160718_213637_000,NOISE,-1.06769
18/07/2016,21:36:43,52.66688,N,1.06769,W,20160718/No_ID_0_20160718_213643_000,NOISE,-1.06769
18/07/2016,21:36:47,52.66682,N,1.06781,W,20160718/No_ID_0_20160718_213647_000,NOISE,-1.06781
18/07/2016,21:36:54,52.66682,N,1.06781,W,20160718/No_ID_0_20160718_213654_000,NOISE,-1.06781
18/07/2016,21:37:04,52.66673,N,1.06784,W,20160718/No_ID_0_20160718_213704_000,NOISE,-1.06784
18/07/2016,21:37:22,52.66673,N,1.06784,W,20160718/No_ID_0_20160718_213722_000,NoID ,-1.06784
18/07/2016,21:37:28,52.66673,N,1.06784,W,20160718/No_ID_0_20160718_213728_000,NOISE,-1.06784
18/07/2016,21:37:35,52.66673,N,1.06784,W,20160718/No_ID_0_20160718_213735_000,NOISE,-1.06784
18/07/2016,21:37:39,52.66673,N,1.06784,W,20160718/No_ID_0_20160718_213739_000,NOISE,-1.06784
18/07/2016,21:37:50,52.66673,N,1.06784,W,20160718/No_ID_0_20160718_213750_000,NOISE,-1.06784
18/07/2016,21:37:55,52.66673,N,1.06784,W,20160718/No_ID_0_20160718_213755_000,NOISE,-1.06784
18/07/2016,21:37:58,52.66673,N,1.06784,W,20160718/No_ID_0_20160718_213758_000,NOISE,-1.06784
18/07/2016,21:38:14,52.66673,N,1.06784,W,20160718/No_ID_0_20160718_213814_000,NOISE,-1.06784
18/07/2016,21:38:31,52.66673,N,1.06784,W,20160718/No_ID_0_20160718_213831_000,NOISE,-1.06784
18/07/2016,21:38:37,52.66673,N,1.06784,W,20160718/No_ID_0_20160718_213837_000,NoID ,-1.06784
18/07/2016,21:38:45,52.66673,N,1.06784,W,20160718/No_ID_0_20160718_213845_000,NOISE,-1.06784
18/07/2016,21:38:49,52.66673,N,1.06784,W,20160718/No_ID_0_20160718_213849_000,NOISE,-1.06784
18/07/2016,21:39:01,52.66673,N,1.06784,W,20160718/No_ID_0_20160718_213901_000,NOISE,-1.06784
18/07/2016,21:39:07,52.66673,N,1.06784,W,20160718/No_ID_0_20160718_213907_000,NOISE,-1.06784
18/07/2016,21:39:14,52.66673,N,1.06784,W,20160718/No_ID_0_20160718_213914_000,NoID ,-1.06784
18/07/2016,21:39:25,52.66673,N,1.06784,W,20160718/No_ID_0_20160718_213925_000,NOISE,-1.06784
18/07/2016,21:39:32,52.66673,N,1.06784,W,20160718/No_ID_0_20160718_213932_000,NOISE,-1.06784
18/07/2016,21:39:37,52.66673,N,1.06784,W,20160718/No_ID_0_20160718_213937_000,NOISE,-1.06784
